,,,,,,,,
,PURCHASE SCHEDULE (grouped by supplier),,,,,,,
,13264,,16/10/24,4920,,Strandfloor 3600X1200 20mm Untreated T&G Flooring [Dry Area Flooring] - Unit 21,14.00,Y
,13264,,16/10/24,4920,,Strandfloor 2400X1200 20mm H3.1 T&G Flooring [Flooring Wet] - unit 19,5.00,Y
,13264,,16/10/24,4920,,Strandfloor 2400X1200 20mm H3.1 T&G Flooring [Flooring Wet] - unit 20,5.00,Y
,13264,,16/10/24,4920,,Strandfloor 2400X1200 20mm H3.1 T&G Flooring [Flooring Wet] - unit 21,5.00,Y
,13815,,16/01/25,4920,,Screw 12-11 x 35mm Hex Head Type17 500/Box,0.00,Y
,13815,,16/01/25,4920,,***Lumberlok Screw Dgalv 12G 35MM 100PK,5.00,Y
,13838,,16/01/25,4920,,LVL H1.2 HYSPAN BEAM 300X45MM,6.00,Y
,13861,,22/01/25,4920,,LUMBERLOK SCREW GOLD 14G 75MM T17 100PK,2.00,Y
,13300,,25/10/24,4920,,***freight,1.00,Y
,13887,,28/01/25,4920,,Strandfloor 3600X1200 20mm H3.1 T&G Flooring [Flooring Wet],8.00,Y
,13263,,16/10/24,4920,,***freight,1.00,Y
,13887,,28/01/25,4920,,Gorilla Grab Construction Adhesive Solvent Based 300ml Beige,0.00,Y
,13887,,28/01/25,4920,,tape measure,1.00,Y
,13887,,28/01/25,4920,,***Freight,1.00,Y
,13894,,29/01/25,4920,,Manufactured Midfloor As Per Quote,1.00,Y
,13894,,29/01/25,4920,,Crane Hire - lifting required - move indent chh midfloors on site,1.00,Y
,13900,,30/01/25,4920,,Hardie Ceramic Tile Underlay 6mm x 1800 x 1200mm,44.00,N
,13887,,28/01/25,4920,,***Gorilla Grab 2/1 hour Cure Adhesive 310ml,34.00,Y
,13929,,03/02/25,4920,,Lot 15 - Midfloor - credit for under supplied-> move to NPO#13894,0.00,Y
,13929,,03/02/25,4920,,"Lot 14 - Hanger,Joist",1.00,Y
,13929,,03/02/25,4920,,"Lot 16 - Hanger,Joist",1.00,Y
,13929,,03/02/25,4920,,"Lot 21 - Hanger,Joist",1.00,Y
,13929,,03/02/25,4920,,"Lot 15 - Hanger,Joist",1.00,Y
,13929,,03/02/25,4920,,"Lot 18/ Lot 20 - Hanger,Joist",1.00,Y
,13894,,29/01/25,4920,,Manufactured Midfloor As Per Quote - credit,(1.00),Y
,13894,,29/01/25,4920,,Crane Hire - lifting required - credit,(1.00),Y
,13657,,09/12/24,4930,,140 X 35 Rad SG8 H1.2 PG KD,30.00,N
,13671,,10/12/24,4930,,100 X 50MM DRESSED FOUR SIDES RADIATA CLEARS UNTREATED KD,3.00,N
,13832,,16/01/25,4930,,88x88 RAD LAM PS 88x88 RAD LAM PST H5 PL8 VSL 2.4,1.00,N
,13832,,16/01/25,4930,,100 X 50MM DRESSED FOUR SIDES RADIATA CLEARS UNTREATED KD [Screen Timber S5/A811 -2.4m],23.00,N
,13832,,16/01/25,4930,,100 X 50MM DRESSED FOUR SIDES RADIATA CLEARS UNTREATED KD [Screen Timber S5/A811 -2.7m],4.00,N
,13833,,16/01/25,4930,,88x88 RAD LAM PS 88x88 RAD LAM PST H5 PL8 VSL 2.4,1.00,N
,13833,,16/01/25,4930,,100 X 50MM DRESSED FOUR SIDES RADIATA CLEARS UNTREATED KD [Screen Timber S5/A811 -2.4m],23.00,N
,13833,,16/01/25,4930,,100 X 50MM DRESSED FOUR SIDES RADIATA CLEARS UNTREATED KD [Screen Timber S5/A811 -2.7m],4.00,N
,13834,,16/01/25,4930,,88x88 RAD LAM PS 88x88 RAD LAM PST H5 PL8 VSL 2.4,1.00,N
,13834,,16/01/25,4930,,100 X 50MM DRESSED FOUR SIDES RADIATA CLEARS UNTREATED KD [Screen Timber S5/A811 -2.4m],23.00,N
,13834,,16/01/25,4930,,100 X 50MM DRESSED FOUR SIDES RADIATA CLEARS UNTREATED KD [Screen Timber S5/A811 -2.7m],4.00,N
,13835,,16/01/25,4930,,88x88 RAD LAM PS 88x88 RAD LAM PST H5 PL8 VSL 2.4,1.00,N
,13835,,16/01/25,4930,,100 X 50MM DRESSED FOUR SIDES RADIATA CLEARS UNTREATED KD [Screen Timber S5/A811 -2.4m],23.00,N
,13835,,16/01/25,4930,,100 X 50MM DRESSED FOUR SIDES RADIATA CLEARS UNTREATED KD [Screen Timber S5/A811 -2.7m],4.00,N
,13836,,16/01/25,4930,,88x88 RAD LAM PS 88x88 RAD LAM PST H5 PL8 VSL 2.4,1.00,N
,13836,,16/01/25,4930,,100 X 50MM DRESSED FOUR SIDES RADIATA CLEARS UNTREATED KD [Screen Timber S5/A811 -2.4m],23.00,N
,13836,,16/01/25,4930,,100 X 50MM DRESSED FOUR SIDES RADIATA CLEARS UNTREATED KD [Screen Timber S5/A811 -2.7m],4.00,N
,13837,,16/01/25,4930,,88x88 RAD LAM PS 88x88 RAD LAM PST H5 PL8 VSL 2.4,1.00,N
,13837,,16/01/25,4930,,100 X 50MM DRESSED FOUR SIDES RADIATA CLEARS UNTREATED KD [Screen Timber S5/A811 -2.4m],23.00,N
,13837,,16/01/25,4930,,100 X 50MM DRESSED FOUR SIDES RADIATA CLEARS UNTREATED KD [Screen Timber S5/A811 -2.7m],4.00,N
,14043,,20/02/25,4930,,Radiata Pre-Primed No.20 Single Bevel Architrave Finger Jointed Untreated 60 x 10mm,1.00,N
,14043,,20/02/25,4930,,Radiata Pre-Primed Single Bevel Architrave Finger Jointed Untreated 90 x 10mm,110.00,N
,13655,,09/12/24,4940,,Villaboard Lining 6mm 2400 x 1200mm Rec 2 sides,10.00,N
,13655,,09/12/24,4940,,Villaboard Lining 6mm 3000 x 1200mm Square edge 4 sides,7.00,N
,13655,,09/12/24,4940,,Weatherline Flashing Tape 30mm X 30m,1.00,N
,13655,,09/12/24,4940,,Weatherline Wallboard 2750 x 1200 x 13mm,6.00,N
,13655,,09/12/24,4940,,Hardie Flex Eaves Lining 4.5mm 2400 x 450mm,24.00,N
,13655,,09/12/24,4940,,Hardie Jointer PVC 5mm 3000mm,4.00,N
,13508,,22/11/24,4955,,Pinkfit - Insulation - Quote,1.00,N
,13505,,21/11/24,5125,,WB18 135x18mm - Walnut,616.00,N
,13505,,21/11/24,5125,,WB18 135x18mm - Natural,"3,022.00",N
,13505,,21/11/24,5125,,Vulcan AW32 Eaves mould 40x27mm Band Sawn Face,115.00,N
,13505,,21/11/24,5125,,Vulcan AW12 40x17mm scriber smooth,266.00,N
,13505,,21/11/24,5125,,Vulcan AW43 40x40mm External Corner Band Sawn Face,16.00,N
,13505,,21/11/24,5125,,H3.2 20x45 Castellated cavity battens 2.7m lenght,313.00,N
,13505,,21/11/24,5125,,Cavity Batten H3.2 Treated 50 x 25mm,365.00,N
,13505,,21/11/24,5125,,Hardie PVC Vent Strip 75mm x 18mm x 3000mm,45.00,N
,13505,,21/11/24,5125,,Optivent Cavity Closer White 20mm x 3.0m,14.00,N
,13505,,21/11/24,5125,,Dynaflash Universal Back Flashing 100 x 100mm x 25m,5.00,N
,13565,,28/11/24,5130,,Hardie Horizontal Cavity Batten 20mm 2700mm,118.00,N
,13565,,28/11/24,5130,,Oblique Weatherboard 3000 x 200 x 14mm,246.00,N
,13565,,28/11/24,5130,,Hardie 14mm Aluminium Internal Corner 3000mm,4.00,N
,13565,,28/11/24,5130,,Radiata Pre-Primed Scriber Finger Jointed H3.1 LOSP Treated 40 x 18mm,10.00,N
,,,,,,,,
,Prosurv NZ Limited,,,,,,,
,13548,,28/11/24,3015,,Easement Plan Lot 14-21,1.00,Y
,13548,,28/11/24,3015,,LINZ Fees,1.00,Y
,,,,,,,,
,Protectit Limited,,,,,,,
,13437,,11/11/24,4180,,"Morgan Block 6, Lots 14 - 21",1.00,N
,,,,,,,,
,Samsung Electronics New Zealand Limited,,,,,,,
,13650,,09/12/24,5515,,60cm Oven Pyroletic 75L - NV7B5755SAS/SA,4.00,N
,13650,,09/12/24,5515,,60cm Dishwasher - DW60M6055FS/SA,4.00,N
,13650,,09/12/24,5515,,90cm Induction Cooktop - NZ84J9770EK/SA,4.00,N
,13652,,09/12/24,5515,,60cm Oven Pyroletic 75L - NV7B5755SAS/SA,4.00,N
,13652,,09/12/24,5515,,60cm Dishwasher - DW60M6055FS/SA,4.00,N
,13652,,09/12/24,5515,,90cm Induction Cooktop - NZ84J9770EK/SA,4.00,N
,,,,,,,,
,SGLA Limited,,,,,,,
,13524,,26/11/24,5400,, Landscape design under Resource consent plans - Morgan - Block 6 - BUN60341326 - J000273 - A04 - revision C,1.00,Y
,,,,,,,,
,Sundries,,,,,,,
,13981,,10/02/25,4180,,safety flags,1.00,Y
,,,,,,,,
,Swanson Transport Ltd,,,,,,,
,13222,,10/10/24,4100,,portacom pick up 7am to 9.45am 16/10,1.00,Y
,13979,,10/02/25,4155,,Lift framing and Hebel,6.25,Y
,13979,,10/02/25,4155,,FAF,"1,050.00",Y
,,,,,,,,
,The Tile Depot Co Limited,,,,,,,
,13690,,13/12/24,5305,,Kitchen Splash - STICKS WHITE MOSAIC 296 X 297,17.00,N
,13690,,13/12/24,5305,,Bathroom & ensuite floors - PORFIDO GREY MATT 600 X 600 BX 1.44M2,20.16,N
,13690,,13/12/24,5305,,Bathroom & Ensuite walls - BLANCO BRILLO WHITE GLOSS 300 X 600,54.72,N
,13690,,13/12/24,5305,,Laundry splash & Powder skirt - STICKS WHITE MOSAIC 296 X 297,14.00,N
,13690,,13/12/24,5305,,DELIVERY E.T TRUCK HAND UNLOAD,1.00,N
,13699,,16/12/24,5305,,Kitchen Splash - STICKS WHITE MOSAIC 296 X 297,17.00,N
,13699,,16/12/24,5305,,Bathroom & ensuite floors - PORFIDO GREY MATT 600 X 600 BX 1.44M2,20.16,N
,13699,,16/12/24,5305,,Bathroom & Ensuite walls - BLANCO BRILLO WHITE GLOSS 300 X 600,54.72,N
,13699,,16/12/24,5305,,Laundry splash & Powder skirt - STICKS WHITE MOSAIC 296 X 297,14.00,N
,13699,,16/12/24,5305,,DELIVERY E.T TRUCK HAND UNLOAD,1.00,N
,13700,,16/12/24,5305,,Kitchen Splash - STICKS WHITE MOSAIC 296 X 297,17.00,N
,13700,,16/12/24,5305,,Bathroom & ensuite floors - PORFIDO GREY MATT 600 X 600 BX 1.44M2,20.16,N
,13700,,16/12/24,5305,,Bathroom & Ensuite walls - BLANCO BRILLO WHITE GLOSS 300 X 600,54.72,N
,13700,,16/12/24,5305,,Laundry splash & Powder skirt - STICKS WHITE MOSAIC 296 X 297,14.00,N
,13700,,16/12/24,5305,,DELIVERY E.T TRUCK HAND UNLOAD,1.00,N
,13701,,16/12/24,5305,,Kitchen Splash - STICKS WHITE MOSAIC 296 X 297,17.00,N
,13701,,16/12/24,5305,,Bathroom & ensuite floors - PORFIDO GREY MATT 600 X 600 BX 1.44M2,20.16,N
,13701,,16/12/24,5305,,Bathroom & Ensuite walls - BLANCO BRILLO WHITE GLOSS 300 X 600,54.72,N
,13701,,16/12/24,5305,,Laundry splash & Powder skirt - STICKS WHITE MOSAIC 296 X 297,14.00,N
,13701,,16/12/24,5305,,DELIVERY E.T TRUCK HAND UNLOAD,1.00,N
,13702,,16/12/24,5305,,Kitchen Splash - STICKS WHITE MOSAIC 296 X 297,17.00,N
,13702,,16/12/24,5305,,Bathroom & ensuite floors - PORFIDO GREY MATT 600 X 600 BX 1.44M2,20.16,N
,13702,,16/12/24,5305,,Bathroom & Ensuite walls - BLANCO BRILLO WHITE GLOSS 300 X 600,54.72,N
,13702,,16/12/24,5305,,Laundry splash & Powder skirt - STICKS WHITE MOSAIC 296 X 297,14.00,N
,13702,,16/12/24,5305,,DELIVERY E.T TRUCK HAND UNLOAD,1.00,N
,13703,,16/12/24,5305,,Kitchen Splash - STICKS WHITE MOSAIC 296 X 297,23.00,N
,13703,,16/12/24,5305,,Bathroom & ensuite floors - PORFIDO GREY MATT 600 X 600 BX 1.44M2,23.04,N
,13703,,16/12/24,5305,,Bathroom & Ensuite walls - BLANCO BRILLO WHITE GLOSS 300 X 600,53.28,N
,13703,,16/12/24,5305,,Laundry splash & Powder skirt - STICKS WHITE MOSAIC 296 X 297,17.00,N
,13703,,16/12/24,5305,,DELIVERY E.T TRUCK HAND UNLOAD,1.00,N
,13704,,16/12/24,5305,,Kitchen Splash - STICKS WHITE MOSAIC 296 X 297,20.00,N
,13704,,16/12/24,5305,,Bathroom & ensuite floors - PORFIDO GREY MATT 600 X 600 BX 1.44M2,11.52,N
,13704,,16/12/24,5305,,Bathroom & Ensuite walls - BLANCO BRILLO WHITE GLOSS 300 X 600,25.92,N
,13704,,16/12/24,5305,,DELIVERY E.T TRUCK HAND UNLOAD,1.00,N
,13705,,16/12/24,5305,,Kitchen Splash - STICKS WHITE MOSAIC 296 X 297,20.00,N
,13705,,16/12/24,5305,,Bathroom & ensuite floors - PORFIDO GREY MATT 600 X 600 BX 1.44M2,11.52,N
,13705,,16/12/24,5305,,Bathroom & Ensuite walls - BLANCO BRILLO WHITE GLOSS 300 X 600,25.92,N
,13705,,16/12/24,5305,,Laundry splash & Powder skirt - STICKS WHITE MOSAIC 296 X 297,14.00,N
,13705,,16/12/24,5305,,DELIVERY E.T TRUCK HAND UNLOAD,1.00,N
,,,,,,,,
,Waitemata Trading Limited,,,,,,,
,13569,,28/11/24,5400,,weed spray 5Lx2,0.50,Y
,,,,,,,,
,Watercare Services Limited,,,,,,,
,13755,,24/12/24,4125,,water usage 27/11-18/12,1.00,Y
,13811,,15/01/25,4125,,water usage 27/11-09/01,1.00,Y
,13859,,21/01/25,4125,,1 Golden Fall Rd - water - fixed charge 27/11/24-08/01/25,1.00,Y
,13859,,21/01/25,4125,,3 Golden Fall Rd - water - fixed charge 27/11/24-08/01/25,1.00,Y
,13859,,21/01/25,4125,,5 Golden Fall Rd - water - fixed charge 27/11/24-08/01/25,1.00,Y
,13859,,21/01/25,4125,,7 Golden Fall Rd - water - fixed charge 27/11/24-08/01/25,1.00,Y
,13859,,21/01/25,4125,,9 Golden Fall Rd - water - fixed charge 27/11/24-10/01/25,1.00,Y
,13889,,28/01/25,4125,,Lot 15 - 12 Percy Neils Rd - water fixed cost 12/12/24 - 15/01/25,1.00,Y
,13889,,28/01/25,4125,,Lot 16 - 11 Golden Fall Rd - water fixed cost 18/12/24 - 21/01/25,1.00,Y
,14001,,17/02/25,4125,,13 Golden Fall Rd fixed charges 09/01-10/02,1.00,Y
,14001,,17/02/25,4125,,5 Golden Fall Rd fixed charges - FEB,1.00,Y
,14001,,17/02/25,4125,,7 Golden Fall Rd fixed charges - FEB,1.00,Y
,14001,,17/02/25,4125,,9 Golden Fall Rd fixed charges - FEB,1.00,Y
